  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3037                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.000   0.4207   0.05893   0.05036  -0.0835   0.6085   0.4841
  -3.000  -0.5239   0.05598   0.04741   0.0504   0.5625   0.5129
  -2.000  -0.3251   0.04999   0.04140   0.0427   0.5571   0.5404
   2.000  -0.4879   0.08195   0.07368   0.0879   0.4456   0.6246
   3.000  -0.4880   0.09132   0.08323   0.0909   0.4428   0.6509
   5.000  -0.4368   0.10847   0.10088   0.0932   0.4400   0.7136
   6.000  -0.4025   0.11491   0.10758   0.0950   0.4200   0.7514
   7.000  -0.3667   0.12163   0.11450   0.0965   0.4011   0.7962
   8.000  -0.3275   0.12915   0.12231   0.0982   0.3834   0.8423
   9.000  -0.2791   0.13778   0.13110   0.0977   0.3666   0.8930
  10.000  -0.1922   0.14983   0.14323   0.0871   0.3489   0.9291
  11.000  -0.0802   0.16383   0.15728   0.0682   0.3307   0.9533
  12.000   0.0326   0.17778   0.17127   0.0474   0.3136   0.9764
  15.000   0.1620   0.19547   0.18845   0.0352   0.2747   1.0001
  16.000   0.1639   0.19865   0.19142   0.0375   0.2615   1.0001
  17.000   0.1821   0.20368   0.19629   0.0369   0.2493   1.0001
  18.000   0.2109   0.20987   0.20234   0.0342   0.2382   1.0001
