  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9751                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.2273   0.00000  -0.00429  -0.3003   0.0000   0.0000
  -7.500   0.6258   0.00000  -0.00431  -0.3323   0.0000   0.0000
  -5.000   1.0232   0.00000  -0.00433  -0.3651   0.0000   0.0000
  -2.500   1.4186   0.00000  -0.00435  -0.3984   0.0000   0.0000
   0.000   1.8114   0.00000  -0.00437  -0.4320   0.0000   0.0000
   2.500   2.2007   0.00000  -0.00438  -0.4656   0.0000   0.0000
   5.000   2.5858   0.00000  -0.00439  -0.4989   0.0000   0.0000
   7.500   2.9660   0.00000  -0.00439  -0.5317   0.0000   0.0000
  10.000   3.3406   0.00000  -0.00439  -0.5638   0.0000   0.0000
  12.500   3.7088   0.00000  -0.00438  -0.5948   0.0000   0.0000
  15.000   4.0699   0.00000  -0.00436  -0.6247   0.0000   0.0000
  17.500   4.4234   0.00000  -0.00433  -0.6531   0.0000   0.0000
  20.000   4.7684   0.00000  -0.00430  -0.6798   0.0000   0.0000
  22.500   5.1043   0.00000  -0.00425  -0.7046   0.0000   0.0000
  25.000   5.4305   0.00000  -0.00419  -0.7273   0.0000   0.0000
