  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3518                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8264   0.00000  -0.00175  -0.0767   0.0000   0.0000
  -7.500  -0.5111   0.00000  -0.00172  -0.0825   0.0000   0.0000
  -5.000  -0.1949   0.00000  -0.00171  -0.0886   0.0000   0.0000
  -2.500   0.1217   0.00000  -0.00171  -0.0948   0.0000   0.0000
   0.000   0.4381   0.00000  -0.00172  -0.1012   0.0000   0.0000
   2.500   0.7536   0.00000  -0.00173  -0.1076   0.0000   0.0000
   5.000   1.0677   0.00000  -0.00176  -0.1141   0.0000   0.0000
   7.500   1.3798   0.00000  -0.00180  -0.1206   0.0000   0.0000
  10.000   1.6893   0.00000  -0.00184  -0.1269   0.0000   0.0000
  12.500   1.9955   0.00000  -0.00190  -0.1332   0.0000   0.0000
  15.000   2.2980   0.00000  -0.00196  -0.1393   0.0000   0.0000
  17.500   2.5961   0.00000  -0.00202  -0.1453   0.0000   0.0000
  20.000   2.8893   0.00000  -0.00209  -0.1509   0.0000   0.0000
  22.500   3.1770   0.00000  -0.00216  -0.1563   0.0000   0.0000
  25.000   3.4586   0.00000  -0.00222  -0.1613   0.0000   0.0000
