  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4001                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7434   0.00000   0.02298  -0.0393   0.0000   0.0000
  -7.500  -0.4601   0.00000   0.00953  -0.0353   0.0000   0.0000
  -5.000  -0.1775   0.00000   0.00160  -0.0327   0.0000   0.0000
  -2.500   0.1032   0.00000  -0.00107  -0.0313   0.0000   0.0000
   0.000   0.3806   0.00000   0.00118  -0.0313   0.0000   0.0000
   2.500   0.6537   0.00000   0.00792  -0.0327   0.0000   0.0000
   5.000   0.9214   0.00000   0.01861  -0.0353   0.0000   0.0000
   7.500   1.1826   0.00000   0.03267  -0.0393   0.0000   0.0000
  10.000   1.4366   0.00000   0.04942  -0.0446   0.0000   0.0000
  12.500   1.6825   0.00000   0.06816  -0.0511   0.0000   0.0000
  15.000   1.9195   0.00000   0.08813  -0.0588   0.0000   0.0000
  17.500   2.1472   0.00000   0.10854  -0.0676   0.0000   0.0000
  20.000   2.3650   0.00000   0.12862  -0.0775   0.0000   0.0000
  22.500   2.5727   0.00000   0.14756  -0.0884   0.0000   0.0000
  25.000   2.7699   0.00000   0.16459  -0.1002   0.0000   0.0000
