  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9737                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.3182   0.00000  -0.00337  -0.3461   0.0000   0.0000
  -7.500   0.6826   0.00000  -0.00341  -0.3673   0.0000   0.0000
  -5.000   1.0458   0.00000  -0.00345  -0.3888   0.0000   0.0000
  -2.500   1.4069   0.00000  -0.00349  -0.4105   0.0000   0.0000
   0.000   1.7654   0.00000  -0.00353  -0.4321   0.0000   0.0000
   2.500   2.1205   0.00000  -0.00356  -0.4535   0.0000   0.0000
   5.000   2.4716   0.00000  -0.00360  -0.4746   0.0000   0.0000
   7.500   2.8180   0.00000  -0.00363  -0.4952   0.0000   0.0000
  10.000   3.1591   0.00000  -0.00366  -0.5151   0.0000   0.0000
  12.500   3.4941   0.00000  -0.00368  -0.5342   0.0000   0.0000
  15.000   3.8225   0.00000  -0.00369  -0.5523   0.0000   0.0000
  17.500   4.1437   0.00000  -0.00369  -0.5693   0.0000   0.0000
  20.000   4.4569   0.00000  -0.00369  -0.5851   0.0000   0.0000
  22.500   4.7617   0.00000  -0.00367  -0.5995   0.0000   0.0000
  25.000   5.0575   0.00000  -0.00364  -0.6125   0.0000   0.0000
