  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7617                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.1386   0.00000  -0.00158  -0.2463   0.0000   0.0000
  -7.500   0.1775   0.00000  -0.00159  -0.2537   0.0000   0.0000
  -5.000   0.4932   0.00000  -0.00160  -0.2612   0.0000   0.0000
  -2.500   0.8080   0.00000  -0.00162  -0.2688   0.0000   0.0000
   0.000   1.1213   0.00000  -0.00166  -0.2763   0.0000   0.0000
   2.500   1.4324   0.00000  -0.00170  -0.2838   0.0000   0.0000
   5.000   1.7409   0.00000  -0.00175  -0.2912   0.0000   0.0000
   7.500   2.0460   0.00000  -0.00180  -0.2985   0.0000   0.0000
  10.000   2.3472   0.00000  -0.00187  -0.3055   0.0000   0.0000
  12.500   2.6440   0.00000  -0.00193  -0.3122   0.0000   0.0000
  15.000   2.9357   0.00000  -0.00201  -0.3186   0.0000   0.0000
  17.500   3.2219   0.00000  -0.00208  -0.3246   0.0000   0.0000
  20.000   3.5019   0.00000  -0.00215  -0.3302   0.0000   0.0000
  22.500   3.7753   0.00000  -0.00223  -0.3353   0.0000   0.0000
  25.000   4.0415   0.00000  -0.00230  -0.3400   0.0000   0.0000
