  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4075                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.3126   0.00000  -0.00418   0.1721   0.0000   0.0000
  -7.500  -0.8579   0.00000  -0.00420   0.1222   0.0000   0.0000
  -5.000  -0.4015   0.00000  -0.00420   0.0698   0.0000   0.0000
  -2.500   0.0556   0.00000  -0.00420   0.0153   0.0000   0.0000
   0.000   0.5126   0.00000  -0.00420  -0.0409   0.0000   0.0000
   2.500   0.9687   0.00000  -0.00419  -0.0984   0.0000   0.0000
   5.000   1.4229   0.00000  -0.00418  -0.1567   0.0000   0.0000
   7.500   1.8743   0.00000  -0.00416  -0.2154   0.0000   0.0000
  10.000   2.3223   0.00000  -0.00414  -0.2740   0.0000   0.0000
  12.500   2.7658   0.00000  -0.00411  -0.3321   0.0000   0.0000
  15.000   3.2040   0.00000  -0.00407  -0.3893   0.0000   0.0000
  17.500   3.6362   0.00000  -0.00403  -0.4450   0.0000   0.0000
  20.000   4.0614   0.00000  -0.00398  -0.4990   0.0000   0.0000
  22.500   4.4789   0.00000  -0.00393  -0.5507   0.0000   0.0000
  25.000   4.8879   0.00000  -0.00387  -0.5998   0.0000   0.0000
