  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1190                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.8371   0.00000  -0.00400   0.2856   0.0000   0.0000
  -7.500  -1.3463   0.00000  -0.00401   0.2134   0.0000   0.0000
  -5.000  -0.8530   0.00000  -0.00403   0.1391   0.0000   0.0000
  -2.500  -0.3581   0.00000  -0.00403   0.0633   0.0000   0.0000
   0.000   0.1375   0.00000  -0.00403  -0.0134   0.0000   0.0000
   2.500   0.6328   0.00000  -0.00403  -0.0905   0.0000   0.0000
   5.000   1.1269   0.00000  -0.00402  -0.1673   0.0000   0.0000
   7.500   1.6189   0.00000  -0.00400  -0.2433   0.0000   0.0000
  10.000   2.1078   0.00000  -0.00398  -0.3178   0.0000   0.0000
  12.500   2.5927   0.00000  -0.00396  -0.3904   0.0000   0.0000
  15.000   3.0727   0.00000  -0.00392  -0.4604   0.0000   0.0000
  17.500   3.5468   0.00000  -0.00388  -0.5274   0.0000   0.0000
  20.000   4.0141   0.00000  -0.00384  -0.5908   0.0000   0.0000
  22.500   4.4739   0.00000  -0.00379  -0.6501   0.0000   0.0000
  25.000   4.9251   0.00000  -0.00373  -0.7050   0.0000   0.0000
