  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2351                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2933   0.00000  -0.00407   0.0648   0.0000   0.0000
  -7.500  -0.8996   0.00000  -0.00408   0.0376   0.0000   0.0000
  -5.000  -0.5042   0.00000  -0.00408   0.0095   0.0000   0.0000
  -2.500  -0.1078   0.00000  -0.00408  -0.0194   0.0000   0.0000
   0.000   0.2887   0.00000  -0.00408  -0.0489   0.0000   0.0000
   2.500   0.6847   0.00000  -0.00408  -0.0787   0.0000   0.0000
   5.000   1.0795   0.00000  -0.00407  -0.1087   0.0000   0.0000
   7.500   1.4721   0.00000  -0.00406  -0.1384   0.0000   0.0000
  10.000   1.8620   0.00000  -0.00405  -0.1679   0.0000   0.0000
  12.500   2.2483   0.00000  -0.00404  -0.1968   0.0000   0.0000
  15.000   2.6303   0.00000  -0.00402  -0.2248   0.0000   0.0000
  17.500   3.0074   0.00000  -0.00400  -0.2519   0.0000   0.0000
  20.000   3.3787   0.00000  -0.00398  -0.2777   0.0000   0.0000
  22.500   3.7436   0.00000  -0.00395  -0.3022   0.0000   0.0000
  25.000   4.1014   0.00000  -0.00391  -0.3250   0.0000   0.0000
