  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5430                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6684   0.00000  -0.00294  -0.0949   0.0000   0.0000
  -7.500  -0.3232   0.00000  -0.00294  -0.1066   0.0000   0.0000
  -5.000   0.0226   0.00000  -0.00294  -0.1191   0.0000   0.0000
  -2.500   0.3683   0.00000  -0.00294  -0.1321   0.0000   0.0000
   0.000   0.7134   0.00000  -0.00295  -0.1457   0.0000   0.0000
   2.500   1.0571   0.00000  -0.00296  -0.1596   0.0000   0.0000
   5.000   1.3988   0.00000  -0.00297  -0.1739   0.0000   0.0000
   7.500   1.7378   0.00000  -0.00299  -0.1883   0.0000   0.0000
  10.000   2.0736   0.00000  -0.00301  -0.2029   0.0000   0.0000
  12.500   2.4054   0.00000  -0.00303  -0.2174   0.0000   0.0000
  15.000   2.7326   0.00000  -0.00305  -0.2318   0.0000   0.0000
  17.500   3.0546   0.00000  -0.00308  -0.2459   0.0000   0.0000
  20.000   3.3708   0.00000  -0.00310  -0.2597   0.0000   0.0000
  22.500   3.6806   0.00000  -0.00312  -0.2730   0.0000   0.0000
  25.000   3.9834   0.00000  -0.00314  -0.2858   0.0000   0.0000
