  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4648                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8325   0.00000  -0.00400  -0.0589   0.0000   0.0000
  -7.500  -0.4440   0.00000  -0.00402  -0.0846   0.0000   0.0000
  -5.000  -0.0546   0.00000  -0.00403  -0.1111   0.0000   0.0000
  -2.500   0.3348   0.00000  -0.00405  -0.1382   0.0000   0.0000
   0.000   0.7236   0.00000  -0.00406  -0.1656   0.0000   0.0000
   2.500   1.1111   0.00000  -0.00407  -0.1931   0.0000   0.0000
   5.000   1.4964   0.00000  -0.00408  -0.2207   0.0000   0.0000
   7.500   1.8789   0.00000  -0.00408  -0.2479   0.0000   0.0000
  10.000   2.2579   0.00000  -0.00409  -0.2747   0.0000   0.0000
  12.500   2.6325   0.00000  -0.00408  -0.3008   0.0000   0.0000
  15.000   3.0021   0.00000  -0.00407  -0.3260   0.0000   0.0000
  17.500   3.3660   0.00000  -0.00406  -0.3502   0.0000   0.0000
  20.000   3.7235   0.00000  -0.00404  -0.3731   0.0000   0.0000
  22.500   4.0740   0.00000  -0.00402  -0.3946   0.0000   0.0000
  25.000   4.4167   0.00000  -0.00399  -0.4145   0.0000   0.0000
