  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5810                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.1018   0.00000  -0.00093  -0.2743   0.0000   0.0000
  -7.500   0.1974   0.00000  -0.00091  -0.2799   0.0000   0.0000
  -5.000   0.4963   0.00000  -0.00091  -0.2850   0.0000   0.0000
  -2.500   0.7942   0.00000  -0.00093  -0.2897   0.0000   0.0000
   0.000   1.0905   0.00000  -0.00097  -0.2939   0.0000   0.0000
   2.500   1.3848   0.00000  -0.00103  -0.2975   0.0000   0.0000
   5.000   1.6765   0.00000  -0.00112  -0.3005   0.0000   0.0000
   7.500   1.9650   0.00000  -0.00122  -0.3029   0.0000   0.0000
  10.000   2.2497   0.00000  -0.00135  -0.3047   0.0000   0.0000
  12.500   2.5302   0.00000  -0.00149  -0.3059   0.0000   0.0000
  15.000   2.8059   0.00000  -0.00165  -0.3065   0.0000   0.0000
  17.500   3.0762   0.00000  -0.00182  -0.3064   0.0000   0.0000
  20.000   3.3407   0.00000  -0.00200  -0.3057   0.0000   0.0000
  22.500   3.5989   0.00000  -0.00219  -0.3043   0.0000   0.0000
  25.000   3.8503   0.00000  -0.00239  -0.3023   0.0000   0.0000
