  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1240                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.3397   0.00000  -0.00364   0.0578   0.0000   0.0000
  -7.500  -0.9739   0.00000  -0.00363   0.0393   0.0000   0.0000
  -5.000  -0.6061   0.00000  -0.00363   0.0202   0.0000   0.0000
  -2.500  -0.2372   0.00000  -0.00363   0.0006   0.0000   0.0000
   0.000   0.1321   0.00000  -0.00363  -0.0193   0.0000   0.0000
   2.500   0.5012   0.00000  -0.00363  -0.0394   0.0000   0.0000
   5.000   0.8693   0.00000  -0.00363  -0.0595   0.0000   0.0000
   7.500   1.2358   0.00000  -0.00363  -0.0795   0.0000   0.0000
  10.000   1.5999   0.00000  -0.00363  -0.0992   0.0000   0.0000
  12.500   1.9610   0.00000  -0.00363  -0.1184   0.0000   0.0000
  15.000   2.3184   0.00000  -0.00363  -0.1372   0.0000   0.0000
  17.500   2.6713   0.00000  -0.00363  -0.1551   0.0000   0.0000
  20.000   3.0192   0.00000  -0.00362  -0.1723   0.0000   0.0000
  22.500   3.3613   0.00000  -0.00362  -0.1884   0.0000   0.0000
  25.000   3.6971   0.00000  -0.00360  -0.2035   0.0000   0.0000
