  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2215                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0051   0.00000  -0.00149  -0.0208   0.0000   0.0000
  -7.500  -0.6980   0.00000  -0.00145  -0.0246   0.0000   0.0000
  -5.000  -0.3896   0.00000  -0.00141  -0.0287   0.0000   0.0000
  -2.500  -0.0804   0.00000  -0.00139  -0.0331   0.0000   0.0000
   0.000   0.2290   0.00000  -0.00138  -0.0378   0.0000   0.0000
   2.500   0.5379   0.00000  -0.00138  -0.0428   0.0000   0.0000
   5.000   0.8457   0.00000  -0.00140  -0.0479   0.0000   0.0000
   7.500   1.1520   0.00000  -0.00143  -0.0532   0.0000   0.0000
  10.000   1.4561   0.00000  -0.00147  -0.0586   0.0000   0.0000
  12.500   1.7574   0.00000  -0.00152  -0.0640   0.0000   0.0000
  15.000   2.0554   0.00000  -0.00158  -0.0696   0.0000   0.0000
  17.500   2.3495   0.00000  -0.00165  -0.0751   0.0000   0.0000
  20.000   2.6391   0.00000  -0.00173  -0.0806   0.0000   0.0000
  22.500   2.9237   0.00000  -0.00182  -0.0859   0.0000   0.0000
  25.000   3.2027   0.00000  -0.00191  -0.0912   0.0000   0.0000
