  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8348                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4201   0.00000  -0.00416  -0.0893   0.0000   0.0000
  -7.500  -0.0295   0.00000  -0.00416  -0.1130   0.0000   0.0000
  -5.000   0.3612   0.00000  -0.00415  -0.1386   0.0000   0.0000
  -2.500   0.7512   0.00000  -0.00415  -0.1659   0.0000   0.0000
   0.000   1.1398   0.00000  -0.00414  -0.1947   0.0000   0.0000
   2.500   1.5262   0.00000  -0.00413  -0.2247   0.0000   0.0000
   5.000   1.9097   0.00000  -0.00412  -0.2558   0.0000   0.0000
   7.500   2.2896   0.00000  -0.00411  -0.2876   0.0000   0.0000
  10.000   2.6651   0.00000  -0.00409  -0.3200   0.0000   0.0000
  12.500   3.0355   0.00000  -0.00407  -0.3528   0.0000   0.0000
  15.000   3.4002   0.00000  -0.00405  -0.3855   0.0000   0.0000
  17.500   3.7584   0.00000  -0.00403  -0.4181   0.0000   0.0000
  20.000   4.1094   0.00000  -0.00400  -0.4502   0.0000   0.0000
  22.500   4.4527   0.00000  -0.00397  -0.4816   0.0000   0.0000
  25.000   4.7874   0.00000  -0.00393  -0.5122   0.0000   0.0000
