  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9003                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2606   0.00000  -0.00266  -0.0728   0.0000   0.0000
  -7.500   0.0224   0.00000  -0.00140  -0.0701   0.0000   0.0000
  -5.000   0.3045   0.00000  -0.00082  -0.0692   0.0000   0.0000
  -2.500   0.5855   0.00000  -0.00101  -0.0703   0.0000   0.0000
   0.000   0.8649   0.00000  -0.00204  -0.0732   0.0000   0.0000
   2.500   1.1422   0.00000  -0.00397  -0.0780   0.0000   0.0000
   5.000   1.4171   0.00000  -0.00683  -0.0846   0.0000   0.0000
   7.500   1.6891   0.00000  -0.01066  -0.0929   0.0000   0.0000
  10.000   1.9579   0.00000  -0.01545  -0.1030   0.0000   0.0000
  12.500   2.2231   0.00000  -0.02119  -0.1146   0.0000   0.0000
  15.000   2.4842   0.00000  -0.02785  -0.1278   0.0000   0.0000
  17.500   2.7410   0.00000  -0.03538  -0.1424   0.0000   0.0000
  20.000   2.9931   0.00000  -0.04370  -0.1584   0.0000   0.0000
  22.500   3.2400   0.00000  -0.05274  -0.1756   0.0000   0.0000
  25.000   3.4815   0.00000  -0.06238  -0.1938   0.0000   0.0000
