  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5303                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5880   0.00000  -0.01392  -0.1105   0.0000   0.0000
  -7.500  -0.3044   0.00000  -0.00914  -0.1103   0.0000   0.0000
  -5.000  -0.0213   0.00000  -0.00532  -0.1106   0.0000   0.0000
  -2.500   0.2611   0.00000  -0.00259  -0.1112   0.0000   0.0000
   0.000   0.5424   0.00000  -0.00104  -0.1123   0.0000   0.0000
   2.500   0.8220   0.00000  -0.00076  -0.1137   0.0000   0.0000
   5.000   1.0998   0.00000  -0.00180  -0.1155   0.0000   0.0000
   7.500   1.3754   0.00000  -0.00419  -0.1177   0.0000   0.0000
  10.000   1.6483   0.00000  -0.00793  -0.1203   0.0000   0.0000
  12.500   1.9183   0.00000  -0.01302  -0.1232   0.0000   0.0000
  15.000   2.1851   0.00000  -0.01938  -0.1264   0.0000   0.0000
  17.500   2.4482   0.00000  -0.02697  -0.1299   0.0000   0.0000
  20.000   2.7073   0.00000  -0.03567  -0.1337   0.0000   0.0000
  22.500   2.9622   0.00000  -0.04538  -0.1377   0.0000   0.0000
  25.000   3.2124   0.00000  -0.05594  -0.1419   0.0000   0.0000
