  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2498                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.7409   0.00000  -0.00388   0.2892   0.0000   0.0000
  -7.500  -1.2286   0.00000  -0.00390   0.2054   0.0000   0.0000
  -5.000  -0.7140   0.00000  -0.00391   0.1192   0.0000   0.0000
  -2.500  -0.1979   0.00000  -0.00392   0.0312   0.0000   0.0000
   0.000   0.3185   0.00000  -0.00392  -0.0579   0.0000   0.0000
   2.500   0.8343   0.00000  -0.00391  -0.1475   0.0000   0.0000
   5.000   1.3485   0.00000  -0.00390  -0.2369   0.0000   0.0000
   7.500   1.8601   0.00000  -0.00388  -0.3254   0.0000   0.0000
  10.000   2.3682   0.00000  -0.00386  -0.4123   0.0000   0.0000
  12.500   2.8718   0.00000  -0.00383  -0.4969   0.0000   0.0000
  15.000   3.3699   0.00000  -0.00379  -0.5787   0.0000   0.0000
  17.500   3.8616   0.00000  -0.00375  -0.6570   0.0000   0.0000
  20.000   4.3460   0.00000  -0.00370  -0.7312   0.0000   0.0000
  22.500   4.8221   0.00000  -0.00365  -0.8007   0.0000   0.0000
  25.000   5.2890   0.00000  -0.00359  -0.8650   0.0000   0.0000
