  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2639                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.1083   0.00000  -0.00356  -0.0072   0.0000   0.0000
  -7.500  -0.7436   0.00000  -0.00357  -0.0255   0.0000   0.0000
  -5.000  -0.3774   0.00000  -0.00357  -0.0443   0.0000   0.0000
  -2.500  -0.0105   0.00000  -0.00358  -0.0635   0.0000   0.0000
   0.000   0.3565   0.00000  -0.00358  -0.0828   0.0000   0.0000
   2.500   0.7227   0.00000  -0.00359  -0.1022   0.0000   0.0000
   5.000   1.0876   0.00000  -0.00360  -0.1215   0.0000   0.0000
   7.500   1.4504   0.00000  -0.00361  -0.1405   0.0000   0.0000
  10.000   1.8104   0.00000  -0.00361  -0.1592   0.0000   0.0000
  12.500   2.1670   0.00000  -0.00362  -0.1773   0.0000   0.0000
  15.000   2.5195   0.00000  -0.00363  -0.1947   0.0000   0.0000
  17.500   2.8672   0.00000  -0.00363  -0.2114   0.0000   0.0000
  20.000   3.2095   0.00000  -0.00363  -0.2271   0.0000   0.0000
  22.500   3.5456   0.00000  -0.00363  -0.2417   0.0000   0.0000
  25.000   3.8750   0.00000  -0.00362  -0.2552   0.0000   0.0000
