  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3343                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0821   0.00000  -0.00381   0.0125   0.0000   0.0000
  -7.500  -0.7071   0.00000  -0.00381  -0.0077   0.0000   0.0000
  -5.000  -0.3309   0.00000  -0.00381  -0.0288   0.0000   0.0000
  -2.500   0.0460   0.00000  -0.00381  -0.0507   0.0000   0.0000
   0.000   0.4228   0.00000  -0.00381  -0.0732   0.0000   0.0000
   2.500   0.7988   0.00000  -0.00380  -0.0962   0.0000   0.0000
   5.000   1.1733   0.00000  -0.00380  -0.1195   0.0000   0.0000
   7.500   1.5456   0.00000  -0.00380  -0.1428   0.0000   0.0000
  10.000   1.9149   0.00000  -0.00380  -0.1660   0.0000   0.0000
  12.500   2.2805   0.00000  -0.00379  -0.1890   0.0000   0.0000
  15.000   2.6419   0.00000  -0.00379  -0.2115   0.0000   0.0000
  17.500   2.9982   0.00000  -0.00378  -0.2334   0.0000   0.0000
  20.000   3.3488   0.00000  -0.00377  -0.2546   0.0000   0.0000
  22.500   3.6930   0.00000  -0.00375  -0.2748   0.0000   0.0000
  25.000   4.0302   0.00000  -0.00373  -0.2939   0.0000   0.0000
