  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7057                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7731   0.00000  -0.00417   0.0599   0.0000   0.0000
  -7.500  -0.3619   0.00000  -0.00418   0.0308   0.0000   0.0000
  -5.000   0.0500   0.00000  -0.00418  -0.0010   0.0000   0.0000
  -2.500   0.4618   0.00000  -0.00418  -0.0353   0.0000   0.0000
   0.000   0.8728   0.00000  -0.00417  -0.0718   0.0000   0.0000
   2.500   1.2820   0.00000  -0.00417  -0.1103   0.0000   0.0000
   5.000   1.6889   0.00000  -0.00415  -0.1504   0.0000   0.0000
   7.500   2.0925   0.00000  -0.00414  -0.1919   0.0000   0.0000
  10.000   2.4921   0.00000  -0.00412  -0.2345   0.0000   0.0000
  12.500   2.8871   0.00000  -0.00409  -0.2777   0.0000   0.0000
  15.000   3.2765   0.00000  -0.00406  -0.3213   0.0000   0.0000
  17.500   3.6597   0.00000  -0.00403  -0.3650   0.0000   0.0000
  20.000   4.0359   0.00000  -0.00398  -0.4084   0.0000   0.0000
  22.500   4.4044   0.00000  -0.00394  -0.4512   0.0000   0.0000
  25.000   4.7646   0.00000  -0.00388  -0.4931   0.0000   0.0000
