  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3594                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.5157   0.00000  -0.00398   0.2202   0.0000   0.0000
  -7.500  -1.0126   0.00000  -0.00400   0.1424   0.0000   0.0000
  -5.000  -0.5075   0.00000  -0.00401   0.0622   0.0000   0.0000
  -2.500  -0.0016   0.00000  -0.00402  -0.0198   0.0000   0.0000
   0.000   0.5044   0.00000  -0.00402  -0.1029   0.0000   0.0000
   2.500   1.0095   0.00000  -0.00401  -0.1865   0.0000   0.0000
   5.000   1.5126   0.00000  -0.00400  -0.2700   0.0000   0.0000
   7.500   2.0128   0.00000  -0.00399  -0.3528   0.0000   0.0000
  10.000   2.5092   0.00000  -0.00397  -0.4342   0.0000   0.0000
  12.500   3.0008   0.00000  -0.00394  -0.5135   0.0000   0.0000
  15.000   3.4867   0.00000  -0.00390  -0.5903   0.0000   0.0000
  17.500   3.9660   0.00000  -0.00386  -0.6638   0.0000   0.0000
  20.000   4.4378   0.00000  -0.00382  -0.7337   0.0000   0.0000
  22.500   4.9010   0.00000  -0.00376  -0.7992   0.0000   0.0000
  25.000   5.3550   0.00000  -0.00370  -0.8599   0.0000   0.0000
