  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6090                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2032   0.00000  -0.00409   0.2311   0.0000   0.0000
  -7.500  -0.7090   0.00000  -0.00410   0.1634   0.0000   0.0000
  -5.000  -0.2136   0.00000  -0.00411   0.0918   0.0000   0.0000
  -2.500   0.2823   0.00000  -0.00411   0.0170   0.0000   0.0000
   0.000   0.7776   0.00000  -0.00410  -0.0605   0.0000   0.0000
   2.500   1.2715   0.00000  -0.00409  -0.1400   0.0000   0.0000
   5.000   1.7629   0.00000  -0.00407  -0.2210   0.0000   0.0000
   7.500   2.2510   0.00000  -0.00404  -0.3029   0.0000   0.0000
  10.000   2.7348   0.00000  -0.00401  -0.3850   0.0000   0.0000
  12.500   3.2134   0.00000  -0.00398  -0.4668   0.0000   0.0000
  15.000   3.6859   0.00000  -0.00394  -0.5475   0.0000   0.0000
  17.500   4.1514   0.00000  -0.00389  -0.6266   0.0000   0.0000
  20.000   4.6089   0.00000  -0.00383  -0.7034   0.0000   0.0000
  22.500   5.0577   0.00000  -0.00377  -0.7775   0.0000   0.0000
  25.000   5.4969   0.00000  -0.00370  -0.8482   0.0000   0.0000
