  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4685                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2021   0.00000  -0.00412   0.1128   0.0000   0.0000
  -7.500  -0.7209   0.00000  -0.00414   0.0470   0.0000   0.0000
  -5.000  -0.2384   0.00000  -0.00416  -0.0207   0.0000   0.0000
  -2.500   0.2446   0.00000  -0.00418  -0.0900   0.0000   0.0000
   0.000   0.7271   0.00000  -0.00419  -0.1602   0.0000   0.0000
   2.500   1.2083   0.00000  -0.00420  -0.2309   0.0000   0.0000
   5.000   1.6871   0.00000  -0.00420  -0.3015   0.0000   0.0000
   7.500   2.1628   0.00000  -0.00419  -0.3714   0.0000   0.0000
  10.000   2.6343   0.00000  -0.00417  -0.4401   0.0000   0.0000
  12.500   3.1008   0.00000  -0.00415  -0.5072   0.0000   0.0000
  15.000   3.5614   0.00000  -0.00413  -0.5720   0.0000   0.0000
  17.500   4.0153   0.00000  -0.00409  -0.6341   0.0000   0.0000
  20.000   4.4615   0.00000  -0.00405  -0.6931   0.0000   0.0000
  22.500   4.8992   0.00000  -0.00400  -0.7485   0.0000   0.0000
  25.000   5.3275   0.00000  -0.00394  -0.7998   0.0000   0.0000
