  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6432                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5396   0.00000  -0.00312  -0.1182   0.0000   0.0000
  -7.500  -0.1889   0.00000  -0.00311  -0.1313   0.0000   0.0000
  -5.000   0.1621   0.00000  -0.00312  -0.1452   0.0000   0.0000
  -2.500   0.5129   0.00000  -0.00312  -0.1598   0.0000   0.0000
   0.000   0.8626   0.00000  -0.00313  -0.1751   0.0000   0.0000
   2.500   1.2108   0.00000  -0.00314  -0.1909   0.0000   0.0000
   5.000   1.5566   0.00000  -0.00315  -0.2071   0.0000   0.0000
   7.500   1.8995   0.00000  -0.00317  -0.2235   0.0000   0.0000
  10.000   2.2387   0.00000  -0.00318  -0.2401   0.0000   0.0000
  12.500   2.5737   0.00000  -0.00320  -0.2567   0.0000   0.0000
  15.000   2.9038   0.00000  -0.00322  -0.2732   0.0000   0.0000
  17.500   3.2284   0.00000  -0.00324  -0.2895   0.0000   0.0000
  20.000   3.5469   0.00000  -0.00325  -0.3054   0.0000   0.0000
  22.500   3.8586   0.00000  -0.00327  -0.3208   0.0000   0.0000
  25.000   4.1630   0.00000  -0.00328  -0.3357   0.0000   0.0000
