  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8790                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3913   0.00000  -0.00482  -0.0540   0.0000   0.0000
  -7.500   0.1054   0.00000  -0.00483  -0.1288   0.0000   0.0000
  -5.000   0.6019   0.00000  -0.00483  -0.2059   0.0000   0.0000
  -2.500   1.0973   0.00000  -0.00483  -0.2848   0.0000   0.0000
   0.000   1.5905   0.00000  -0.00482  -0.3648   0.0000   0.0000
   2.500   2.0808   0.00000  -0.00481  -0.4455   0.0000   0.0000
   5.000   2.5670   0.00000  -0.00479  -0.5261   0.0000   0.0000
   7.500   3.0484   0.00000  -0.00476  -0.6060   0.0000   0.0000
  10.000   3.5240   0.00000  -0.00472  -0.6847   0.0000   0.0000
  12.500   3.9929   0.00000  -0.00467  -0.7615   0.0000   0.0000
  15.000   4.4542   0.00000  -0.00462  -0.8359   0.0000   0.0000
  17.500   4.9070   0.00000  -0.00456  -0.9072   0.0000   0.0000
  20.000   5.3505   0.00000  -0.00449  -0.9750   0.0000   0.0000
  22.500   5.7838   0.00000  -0.00441  -1.0388   0.0000   0.0000
  25.000   6.2061   0.00000  -0.00432  -1.0980   0.0000   0.0000
