  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7640                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2434   0.00000  -0.00371  -0.2014   0.0000   0.0000
  -7.500   0.1275   0.00000  -0.00372  -0.2220   0.0000   0.0000
  -5.000   0.4982   0.00000  -0.00374  -0.2433   0.0000   0.0000
  -2.500   0.8679   0.00000  -0.00375  -0.2651   0.0000   0.0000
   0.000   1.2360   0.00000  -0.00377  -0.2873   0.0000   0.0000
   2.500   1.6018   0.00000  -0.00378  -0.3096   0.0000   0.0000
   5.000   1.9645   0.00000  -0.00379  -0.3319   0.0000   0.0000
   7.500   2.3234   0.00000  -0.00381  -0.3541   0.0000   0.0000
  10.000   2.6780   0.00000  -0.00382  -0.3760   0.0000   0.0000
  12.500   3.0275   0.00000  -0.00383  -0.3973   0.0000   0.0000
  15.000   3.3712   0.00000  -0.00383  -0.4180   0.0000   0.0000
  17.500   3.7085   0.00000  -0.00383  -0.4378   0.0000   0.0000
  20.000   4.0387   0.00000  -0.00382  -0.4567   0.0000   0.0000
  22.500   4.3613   0.00000  -0.00380  -0.4745   0.0000   0.0000
  25.000   4.6755   0.00000  -0.00378  -0.4910   0.0000   0.0000
