  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9134                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3297   0.00000  -0.00391  -0.0730   0.0000   0.0000
  -7.500   0.0278   0.00000  -0.00384  -0.0838   0.0000   0.0000
  -5.000   0.3851   0.00000  -0.00377  -0.0967   0.0000   0.0000
  -2.500   0.7417   0.00000  -0.00370  -0.1117   0.0000   0.0000
   0.000   1.0969   0.00000  -0.00364  -0.1286   0.0000   0.0000
   2.500   1.4500   0.00000  -0.00359  -0.1473   0.0000   0.0000
   5.000   1.8003   0.00000  -0.00356  -0.1677   0.0000   0.0000
   7.500   2.1471   0.00000  -0.00353  -0.1896   0.0000   0.0000
  10.000   2.4899   0.00000  -0.00352  -0.2128   0.0000   0.0000
  12.500   2.8279   0.00000  -0.00352  -0.2372   0.0000   0.0000
  15.000   3.1605   0.00000  -0.00353  -0.2626   0.0000   0.0000
  17.500   3.4871   0.00000  -0.00357  -0.2888   0.0000   0.0000
  20.000   3.8071   0.00000  -0.00362  -0.3156   0.0000   0.0000
  22.500   4.1198   0.00000  -0.00368  -0.3427   0.0000   0.0000
  25.000   4.4247   0.00000  -0.00376  -0.3701   0.0000   0.0000
