  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8709                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.2002   0.00000  -0.00093  -0.3446   0.0000   0.0000
  -7.500   0.4985   0.00000  -0.00089  -0.3509   0.0000   0.0000
  -5.000   0.7958   0.00000  -0.00087  -0.3568   0.0000   0.0000
  -2.500   1.0916   0.00000  -0.00088  -0.3624   0.0000   0.0000
   0.000   1.3853   0.00000  -0.00091  -0.3676   0.0000   0.0000
   2.500   1.6763   0.00000  -0.00098  -0.3723   0.0000   0.0000
   5.000   1.9642   0.00000  -0.00108  -0.3766   0.0000   0.0000
   7.500   2.2483   0.00000  -0.00120  -0.3803   0.0000   0.0000
  10.000   2.5281   0.00000  -0.00136  -0.3835   0.0000   0.0000
  12.500   2.8031   0.00000  -0.00155  -0.3862   0.0000   0.0000
  15.000   3.0728   0.00000  -0.00177  -0.3883   0.0000   0.0000
  17.500   3.3367   0.00000  -0.00201  -0.3898   0.0000   0.0000
  20.000   3.5942   0.00000  -0.00227  -0.3906   0.0000   0.0000
  22.500   3.8449   0.00000  -0.00256  -0.3909   0.0000   0.0000
  25.000   4.0884   0.00000  -0.00286  -0.3905   0.0000   0.0000
