  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2176                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.5610   0.00000  -0.00418   0.1937   0.0000   0.0000
  -7.500  -1.1050   0.00000  -0.00419   0.1408   0.0000   0.0000
  -5.000  -0.6470   0.00000  -0.00420   0.0860   0.0000   0.0000
  -2.500  -0.1877   0.00000  -0.00420   0.0298   0.0000   0.0000
   0.000   0.2719   0.00000  -0.00420  -0.0275   0.0000   0.0000
   2.500   0.7311   0.00000  -0.00420  -0.0854   0.0000   0.0000
   5.000   1.1888   0.00000  -0.00418  -0.1434   0.0000   0.0000
   7.500   1.6443   0.00000  -0.00417  -0.2012   0.0000   0.0000
  10.000   2.0966   0.00000  -0.00415  -0.2583   0.0000   0.0000
  12.500   2.5450   0.00000  -0.00412  -0.3142   0.0000   0.0000
  15.000   2.9885   0.00000  -0.00409  -0.3685   0.0000   0.0000
  17.500   3.4263   0.00000  -0.00405  -0.4209   0.0000   0.0000
  20.000   3.8576   0.00000  -0.00401  -0.4708   0.0000   0.0000
  22.500   4.2816   0.00000  -0.00396  -0.5180   0.0000   0.0000
  25.000   4.6974   0.00000  -0.00390  -0.5621   0.0000   0.0000
