  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9864                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.4109   0.00000  -0.00471  -0.3186   0.0000   0.0000
  -7.500   0.8416   0.00000  -0.00475  -0.3646   0.0000   0.0000
  -5.000   1.2706   0.00000  -0.00477  -0.4115   0.0000   0.0000
  -2.500   1.6973   0.00000  -0.00480  -0.4588   0.0000   0.0000
   0.000   2.1207   0.00000  -0.00482  -0.5063   0.0000   0.0000
   2.500   2.5401   0.00000  -0.00483  -0.5535   0.0000   0.0000
   5.000   2.9546   0.00000  -0.00484  -0.6001   0.0000   0.0000
   7.500   3.3635   0.00000  -0.00484  -0.6457   0.0000   0.0000
  10.000   3.7661   0.00000  -0.00483  -0.6900   0.0000   0.0000
  12.500   4.1615   0.00000  -0.00481  -0.7327   0.0000   0.0000
  15.000   4.5489   0.00000  -0.00478  -0.7734   0.0000   0.0000
  17.500   4.9277   0.00000  -0.00474  -0.8118   0.0000   0.0000
  20.000   5.2972   0.00000  -0.00468  -0.8477   0.0000   0.0000
  22.500   5.6565   0.00000  -0.00461  -0.8807   0.0000   0.0000
  25.000   6.0051   0.00000  -0.00453  -0.9106   0.0000   0.0000
