  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6255                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7993   0.00000  -0.00432   0.0118   0.0000   0.0000
  -7.500  -0.3929   0.00000  -0.00432  -0.0170   0.0000   0.0000
  -5.000   0.0143   0.00000  -0.00431  -0.0479   0.0000   0.0000
  -2.500   0.4215   0.00000  -0.00431  -0.0805   0.0000   0.0000
   0.000   0.8278   0.00000  -0.00430  -0.1148   0.0000   0.0000
   2.500   1.2326   0.00000  -0.00428  -0.1503   0.0000   0.0000
   5.000   1.6350   0.00000  -0.00427  -0.1868   0.0000   0.0000
   7.500   2.0344   0.00000  -0.00425  -0.2241   0.0000   0.0000
  10.000   2.4298   0.00000  -0.00423  -0.2618   0.0000   0.0000
  12.500   2.8206   0.00000  -0.00421  -0.2997   0.0000   0.0000
  15.000   3.2061   0.00000  -0.00418  -0.3375   0.0000   0.0000
  17.500   3.5855   0.00000  -0.00415  -0.3749   0.0000   0.0000
  20.000   3.9580   0.00000  -0.00411  -0.4117   0.0000   0.0000
  22.500   4.3231   0.00000  -0.00407  -0.4474   0.0000   0.0000
  25.000   4.6799   0.00000  -0.00402  -0.4819   0.0000   0.0000
