  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4537                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8099   0.00000  -0.00346  -0.0697   0.0000   0.0000
  -7.500  -0.4484   0.00000  -0.00346  -0.0864   0.0000   0.0000
  -5.000  -0.0861   0.00000  -0.00347  -0.1038   0.0000   0.0000
  -2.500   0.2764   0.00000  -0.00347  -0.1216   0.0000   0.0000
   0.000   0.6384   0.00000  -0.00348  -0.1399   0.0000   0.0000
   2.500   0.9991   0.00000  -0.00349  -0.1584   0.0000   0.0000
   5.000   1.3579   0.00000  -0.00350  -0.1769   0.0000   0.0000
   7.500   1.7142   0.00000  -0.00351  -0.1954   0.0000   0.0000
  10.000   2.0672   0.00000  -0.00352  -0.2138   0.0000   0.0000
  12.500   2.4163   0.00000  -0.00353  -0.2318   0.0000   0.0000
  15.000   2.7608   0.00000  -0.00354  -0.2493   0.0000   0.0000
  17.500   3.1000   0.00000  -0.00355  -0.2663   0.0000   0.0000
  20.000   3.4333   0.00000  -0.00355  -0.2825   0.0000   0.0000
  22.500   3.7602   0.00000  -0.00355  -0.2979   0.0000   0.0000
  25.000   4.0798   0.00000  -0.00354  -0.3123   0.0000   0.0000
