  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9355                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3253   0.00000  -0.00441  -0.0862   0.0000   0.0000
  -7.500   0.0831   0.00000  -0.00441  -0.1161   0.0000   0.0000
  -5.000   0.4914   0.00000  -0.00440  -0.1484   0.0000   0.0000
  -2.500   0.8987   0.00000  -0.00439  -0.1827   0.0000   0.0000
   0.000   1.3042   0.00000  -0.00438  -0.2188   0.0000   0.0000
   2.500   1.7073   0.00000  -0.00437  -0.2565   0.0000   0.0000
   5.000   2.1072   0.00000  -0.00435  -0.2955   0.0000   0.0000
   7.500   2.5030   0.00000  -0.00433  -0.3355   0.0000   0.0000
  10.000   2.8941   0.00000  -0.00430  -0.3761   0.0000   0.0000
  12.500   3.2797   0.00000  -0.00427  -0.4171   0.0000   0.0000
  15.000   3.6590   0.00000  -0.00424  -0.4581   0.0000   0.0000
  17.500   4.0314   0.00000  -0.00420  -0.4988   0.0000   0.0000
  20.000   4.3961   0.00000  -0.00416  -0.5390   0.0000   0.0000
  22.500   4.7525   0.00000  -0.00411  -0.5783   0.0000   0.0000
  25.000   5.0998   0.00000  -0.00405  -0.6165   0.0000   0.0000
