  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4406                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6709   0.00000  -0.00154  -0.1026   0.0000   0.0000
  -7.500  -0.3828   0.00000  -0.00121  -0.1038   0.0000   0.0000
  -5.000  -0.0940   0.00000  -0.00094  -0.1052   0.0000   0.0000
  -2.500   0.1950   0.00000  -0.00077  -0.1069   0.0000   0.0000
   0.000   0.4834   0.00000  -0.00069  -0.1087   0.0000   0.0000
   2.500   0.7709   0.00000  -0.00071  -0.1107   0.0000   0.0000
   5.000   1.0569   0.00000  -0.00085  -0.1128   0.0000   0.0000
   7.500   1.3409   0.00000  -0.00110  -0.1150   0.0000   0.0000
  10.000   1.6223   0.00000  -0.00147  -0.1174   0.0000   0.0000
  12.500   1.9006   0.00000  -0.00195  -0.1199   0.0000   0.0000
  15.000   2.1753   0.00000  -0.00255  -0.1224   0.0000   0.0000
  17.500   2.4459   0.00000  -0.00325  -0.1250   0.0000   0.0000
  20.000   2.7119   0.00000  -0.00405  -0.1277   0.0000   0.0000
  22.500   2.9728   0.00000  -0.00495  -0.1303   0.0000   0.0000
  25.000   3.2281   0.00000  -0.00593  -0.1330   0.0000   0.0000
