  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6145                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7623   0.00000  -0.00411   0.0035   0.0000   0.0000
  -7.500  -0.3806   0.00000  -0.00409  -0.0160   0.0000   0.0000
  -5.000   0.0018   0.00000  -0.00408  -0.0374   0.0000   0.0000
  -2.500   0.3842   0.00000  -0.00406  -0.0605   0.0000   0.0000
   0.000   0.7659   0.00000  -0.00404  -0.0852   0.0000   0.0000
   2.500   1.1461   0.00000  -0.00403  -0.1113   0.0000   0.0000
   5.000   1.5242   0.00000  -0.00402  -0.1385   0.0000   0.0000
   7.500   1.8993   0.00000  -0.00401  -0.1668   0.0000   0.0000
  10.000   2.2708   0.00000  -0.00400  -0.1957   0.0000   0.0000
  12.500   2.6380   0.00000  -0.00399  -0.2253   0.0000   0.0000
  15.000   3.0002   0.00000  -0.00398  -0.2551   0.0000   0.0000
  17.500   3.3567   0.00000  -0.00397  -0.2850   0.0000   0.0000
  20.000   3.7068   0.00000  -0.00396  -0.3148   0.0000   0.0000
  22.500   4.0498   0.00000  -0.00394  -0.3442   0.0000   0.0000
  25.000   4.3852   0.00000  -0.00392  -0.3730   0.0000   0.0000
