  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5025                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7710   0.00000  -0.00247  -0.0143   0.0000   0.0000
  -7.500  -0.4387   0.00000  -0.00245  -0.0207   0.0000   0.0000
  -5.000  -0.1056   0.00000  -0.00245  -0.0284   0.0000   0.0000
  -2.500   0.2276   0.00000  -0.00245  -0.0374   0.0000   0.0000
   0.000   0.5605   0.00000  -0.00246  -0.0476   0.0000   0.0000
   2.500   0.8923   0.00000  -0.00247  -0.0588   0.0000   0.0000
   5.000   1.2224   0.00000  -0.00249  -0.0711   0.0000   0.0000
   7.500   1.5501   0.00000  -0.00252  -0.0843   0.0000   0.0000
  10.000   1.8749   0.00000  -0.00255  -0.0983   0.0000   0.0000
  12.500   2.1962   0.00000  -0.00258  -0.1130   0.0000   0.0000
  15.000   2.5133   0.00000  -0.00262  -0.1283   0.0000   0.0000
  17.500   2.8256   0.00000  -0.00266  -0.1441   0.0000   0.0000
  20.000   3.1326   0.00000  -0.00270  -0.1603   0.0000   0.0000
  22.500   3.4335   0.00000  -0.00273  -0.1767   0.0000   0.0000
  25.000   3.7280   0.00000  -0.00276  -0.1932   0.0000   0.0000
