  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4085                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.4104   0.00000  -0.00410   0.2247   0.0000   0.0000
  -7.500  -0.9303   0.00000  -0.00411   0.1623   0.0000   0.0000
  -5.000  -0.4484   0.00000  -0.00412   0.0969   0.0000   0.0000
  -2.500   0.0343   0.00000  -0.00412   0.0291   0.0000   0.0000
   0.000   0.5170   0.00000  -0.00411  -0.0406   0.0000   0.0000
   2.500   0.9987   0.00000  -0.00411  -0.1115   0.0000   0.0000
   5.000   1.4785   0.00000  -0.00409  -0.1833   0.0000   0.0000
   7.500   1.9555   0.00000  -0.00407  -0.2554   0.0000   0.0000
  10.000   2.4288   0.00000  -0.00404  -0.3272   0.0000   0.0000
  12.500   2.8974   0.00000  -0.00401  -0.3981   0.0000   0.0000
  15.000   3.3605   0.00000  -0.00398  -0.4677   0.0000   0.0000
  17.500   3.8173   0.00000  -0.00393  -0.5353   0.0000   0.0000
  20.000   4.2667   0.00000  -0.00388  -0.6006   0.0000   0.0000
  22.500   4.7081   0.00000  -0.00383  -0.6629   0.0000   0.0000
  25.000   5.1405   0.00000  -0.00376  -0.7218   0.0000   0.0000
