  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3106                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8538   0.00000  -0.00271  -0.0414   0.0000   0.0000
  -7.500  -0.5657   0.00000  -0.00218  -0.0412   0.0000   0.0000
  -5.000  -0.2767   0.00000  -0.00170  -0.0413   0.0000   0.0000
  -2.500   0.0126   0.00000  -0.00129  -0.0419   0.0000   0.0000
   0.000   0.3017   0.00000  -0.00099  -0.0430   0.0000   0.0000
   2.500   0.5900   0.00000  -0.00081  -0.0444   0.0000   0.0000
   5.000   0.8770   0.00000  -0.00078  -0.0463   0.0000   0.0000
   7.500   1.1623   0.00000  -0.00092  -0.0486   0.0000   0.0000
  10.000   1.4452   0.00000  -0.00125  -0.0513   0.0000   0.0000
  12.500   1.7252   0.00000  -0.00178  -0.0543   0.0000   0.0000
  15.000   2.0019   0.00000  -0.00252  -0.0577   0.0000   0.0000
  17.500   2.2748   0.00000  -0.00348  -0.0614   0.0000   0.0000
  20.000   2.5433   0.00000  -0.00464  -0.0654   0.0000   0.0000
  22.500   2.8070   0.00000  -0.00603  -0.0696   0.0000   0.0000
  25.000   3.0654   0.00000  -0.00761  -0.0741   0.0000   0.0000
