  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9863                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.4218   0.00000  -0.00467  -0.3238   0.0000   0.0000
  -7.500   0.8499   0.00000  -0.00471  -0.3688   0.0000   0.0000
  -5.000   1.2764   0.00000  -0.00474  -0.4146   0.0000   0.0000
  -2.500   1.7005   0.00000  -0.00476  -0.4608   0.0000   0.0000
   0.000   2.1213   0.00000  -0.00479  -0.5071   0.0000   0.0000
   2.500   2.5382   0.00000  -0.00480  -0.5532   0.0000   0.0000
   5.000   2.9502   0.00000  -0.00481  -0.5987   0.0000   0.0000
   7.500   3.3566   0.00000  -0.00481  -0.6432   0.0000   0.0000
  10.000   3.7566   0.00000  -0.00480  -0.6863   0.0000   0.0000
  12.500   4.1495   0.00000  -0.00478  -0.7279   0.0000   0.0000
  15.000   4.5344   0.00000  -0.00476  -0.7675   0.0000   0.0000
  17.500   4.9108   0.00000  -0.00471  -0.8049   0.0000   0.0000
  20.000   5.2778   0.00000  -0.00466  -0.8397   0.0000   0.0000
  22.500   5.6348   0.00000  -0.00459  -0.8718   0.0000   0.0000
  25.000   5.9810   0.00000  -0.00451  -0.9008   0.0000   0.0000
