  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6106                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5699   0.00000  -0.00793  -0.0900   0.0000   0.0000
  -7.500  -0.2766   0.00000  -0.00627  -0.0878   0.0000   0.0000
  -5.000   0.0167   0.00000  -0.00473  -0.0864   0.0000   0.0000
  -2.500   0.3095   0.00000  -0.00337  -0.0859   0.0000   0.0000
   0.000   0.6011   0.00000  -0.00228  -0.0863   0.0000   0.0000
   2.500   0.8912   0.00000  -0.00152  -0.0875   0.0000   0.0000
   5.000   1.1791   0.00000  -0.00114  -0.0896   0.0000   0.0000
   7.500   1.4644   0.00000  -0.00120  -0.0925   0.0000   0.0000
  10.000   1.7467   0.00000  -0.00174  -0.0962   0.0000   0.0000
  12.500   2.0253   0.00000  -0.00280  -0.1007   0.0000   0.0000
  15.000   2.3000   0.00000  -0.00440  -0.1059   0.0000   0.0000
  17.500   2.5702   0.00000  -0.00655  -0.1118   0.0000   0.0000
  20.000   2.8354   0.00000  -0.00926  -0.1184   0.0000   0.0000
  22.500   3.0954   0.00000  -0.01252  -0.1256   0.0000   0.0000
  25.000   3.3495   0.00000  -0.01631  -0.1333   0.0000   0.0000
