  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2850                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0791   0.00000  -0.00411  -0.0056   0.0000   0.0000
  -7.500  -0.6869   0.00000  -0.00413  -0.0334   0.0000   0.0000
  -5.000  -0.2933   0.00000  -0.00414  -0.0618   0.0000   0.0000
  -2.500   0.1008   0.00000  -0.00416  -0.0905   0.0000   0.0000
   0.000   0.4947   0.00000  -0.00417  -0.1193   0.0000   0.0000
   2.500   0.8877   0.00000  -0.00418  -0.1480   0.0000   0.0000
   5.000   1.2790   0.00000  -0.00419  -0.1763   0.0000   0.0000
   7.500   1.6679   0.00000  -0.00419  -0.2041   0.0000   0.0000
  10.000   2.0536   0.00000  -0.00419  -0.2312   0.0000   0.0000
  12.500   2.4354   0.00000  -0.00419  -0.2573   0.0000   0.0000
  15.000   2.8125   0.00000  -0.00418  -0.2822   0.0000   0.0000
  17.500   3.1844   0.00000  -0.00416  -0.3058   0.0000   0.0000
  20.000   3.5501   0.00000  -0.00414  -0.3279   0.0000   0.0000
  22.500   3.9091   0.00000  -0.00412  -0.3482   0.0000   0.0000
  25.000   4.2607   0.00000  -0.00408  -0.3667   0.0000   0.0000
