  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5251                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9030   0.00000  -0.00419   0.0156   0.0000   0.0000
  -7.500  -0.5071   0.00000  -0.00419  -0.0100   0.0000   0.0000
  -5.000  -0.1103   0.00000  -0.00418  -0.0372   0.0000   0.0000
  -2.500   0.2868   0.00000  -0.00418  -0.0660   0.0000   0.0000
   0.000   0.6833   0.00000  -0.00417  -0.0959   0.0000   0.0000
   2.500   1.0785   0.00000  -0.00416  -0.1269   0.0000   0.0000
   5.000   1.4717   0.00000  -0.00415  -0.1587   0.0000   0.0000
   7.500   1.8621   0.00000  -0.00414  -0.1911   0.0000   0.0000
  10.000   2.2489   0.00000  -0.00412  -0.2238   0.0000   0.0000
  12.500   2.6315   0.00000  -0.00410  -0.2565   0.0000   0.0000
  15.000   3.0090   0.00000  -0.00408  -0.2890   0.0000   0.0000
  17.500   3.3808   0.00000  -0.00406  -0.3211   0.0000   0.0000
  20.000   3.7462   0.00000  -0.00403  -0.3525   0.0000   0.0000
  22.500   4.1045   0.00000  -0.00399  -0.3830   0.0000   0.0000
  25.000   4.4549   0.00000  -0.00396  -0.4123   0.0000   0.0000
