  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4636                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7338   0.00000  -0.00340  -0.0962   0.0000   0.0000
  -7.500  -0.3745   0.00000  -0.00341  -0.1128   0.0000   0.0000
  -5.000  -0.0145   0.00000  -0.00342  -0.1298   0.0000   0.0000
  -2.500   0.3455   0.00000  -0.00343  -0.1472   0.0000   0.0000
   0.000   0.7049   0.00000  -0.00344  -0.1649   0.0000   0.0000
   2.500   1.0629   0.00000  -0.00345  -0.1825   0.0000   0.0000
   5.000   1.4189   0.00000  -0.00347  -0.2002   0.0000   0.0000
   7.500   1.7723   0.00000  -0.00348  -0.2176   0.0000   0.0000
  10.000   2.1222   0.00000  -0.00350  -0.2347   0.0000   0.0000
  12.500   2.4681   0.00000  -0.00352  -0.2514   0.0000   0.0000
  15.000   2.8094   0.00000  -0.00353  -0.2675   0.0000   0.0000
  17.500   3.1452   0.00000  -0.00354  -0.2828   0.0000   0.0000
  20.000   3.4752   0.00000  -0.00355  -0.2974   0.0000   0.0000
  22.500   3.7985   0.00000  -0.00355  -0.3110   0.0000   0.0000
  25.000   4.1145   0.00000  -0.00354  -0.3235   0.0000   0.0000
