  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9799                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3114   0.00000  -0.00483  -0.0356   0.0000   0.0000
  -7.500   0.2088   0.00000  -0.00484  -0.1238   0.0000   0.0000
  -5.000   0.7286   0.00000  -0.00485  -0.2148   0.0000   0.0000
  -2.500   1.2471   0.00000  -0.00484  -0.3082   0.0000   0.0000
   0.000   1.7631   0.00000  -0.00483  -0.4030   0.0000   0.0000
   2.500   2.2759   0.00000  -0.00481  -0.4986   0.0000   0.0000
   5.000   2.7842   0.00000  -0.00478  -0.5943   0.0000   0.0000
   7.500   3.2873   0.00000  -0.00474  -0.6894   0.0000   0.0000
  10.000   3.7842   0.00000  -0.00470  -0.7830   0.0000   0.0000
  12.500   4.2738   0.00000  -0.00465  -0.8746   0.0000   0.0000
  15.000   4.7553   0.00000  -0.00459  -0.9634   0.0000   0.0000
  17.500   5.2277   0.00000  -0.00452  -1.0487   0.0000   0.0000
  20.000   5.6902   0.00000  -0.00444  -1.1299   0.0000   0.0000
  22.500   6.1419   0.00000  -0.00435  -1.2063   0.0000   0.0000
  25.000   6.5819   0.00000  -0.00426  -1.2774   0.0000   0.0000
