  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5535                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6389   0.00000  -0.00333  -0.1086   0.0000   0.0000
  -7.500  -0.2815   0.00000  -0.00334  -0.1241   0.0000   0.0000
  -5.000   0.0764   0.00000  -0.00334  -0.1403   0.0000   0.0000
  -2.500   0.4342   0.00000  -0.00335  -0.1570   0.0000   0.0000
   0.000   0.7911   0.00000  -0.00336  -0.1742   0.0000   0.0000
   2.500   1.1466   0.00000  -0.00337  -0.1916   0.0000   0.0000
   5.000   1.4998   0.00000  -0.00339  -0.2091   0.0000   0.0000
   7.500   1.8503   0.00000  -0.00340  -0.2267   0.0000   0.0000
  10.000   2.1972   0.00000  -0.00342  -0.2441   0.0000   0.0000
  12.500   2.5399   0.00000  -0.00343  -0.2613   0.0000   0.0000
  15.000   2.8778   0.00000  -0.00344  -0.2781   0.0000   0.0000
  17.500   3.2102   0.00000  -0.00346  -0.2944   0.0000   0.0000
  20.000   3.5365   0.00000  -0.00346  -0.3100   0.0000   0.0000
  22.500   3.8561   0.00000  -0.00347  -0.3249   0.0000   0.0000
  25.000   4.1684   0.00000  -0.00347  -0.3389   0.0000   0.0000
