  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7654                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3494   0.00000  -0.00438  -0.1541   0.0000   0.0000
  -7.500   0.0559   0.00000  -0.00439  -0.1862   0.0000   0.0000
  -5.000   0.4610   0.00000  -0.00440  -0.2193   0.0000   0.0000
  -2.500   0.8653   0.00000  -0.00441  -0.2533   0.0000   0.0000
   0.000   1.2679   0.00000  -0.00442  -0.2880   0.0000   0.0000
   2.500   1.6681   0.00000  -0.00442  -0.3229   0.0000   0.0000
   5.000   2.0652   0.00000  -0.00442  -0.3580   0.0000   0.0000
   7.500   2.4583   0.00000  -0.00441  -0.3928   0.0000   0.0000
  10.000   2.8467   0.00000  -0.00440  -0.4272   0.0000   0.0000
  12.500   3.2297   0.00000  -0.00438  -0.4609   0.0000   0.0000
  15.000   3.6066   0.00000  -0.00436  -0.4936   0.0000   0.0000
  17.500   3.9766   0.00000  -0.00433  -0.5251   0.0000   0.0000
  20.000   4.3391   0.00000  -0.00429  -0.5551   0.0000   0.0000
  22.500   4.6933   0.00000  -0.00425  -0.5834   0.0000   0.0000
  25.000   5.0386   0.00000  -0.00419  -0.6099   0.0000   0.0000
