  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3231                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0076   0.00000  -0.00306  -0.0075   0.0000   0.0000
  -7.500  -0.6618   0.00000  -0.00304  -0.0190   0.0000   0.0000
  -5.000  -0.3147   0.00000  -0.00303  -0.0313   0.0000   0.0000
  -2.500   0.0329   0.00000  -0.00303  -0.0442   0.0000   0.0000
   0.000   0.3805   0.00000  -0.00302  -0.0577   0.0000   0.0000
   2.500   0.7274   0.00000  -0.00302  -0.0716   0.0000   0.0000
   5.000   1.0729   0.00000  -0.00303  -0.0860   0.0000   0.0000
   7.500   1.4163   0.00000  -0.00304  -0.1006   0.0000   0.0000
  10.000   1.7571   0.00000  -0.00305  -0.1153   0.0000   0.0000
  12.500   2.0945   0.00000  -0.00306  -0.1301   0.0000   0.0000
  15.000   2.4280   0.00000  -0.00308  -0.1448   0.0000   0.0000
  17.500   2.7568   0.00000  -0.00310  -0.1593   0.0000   0.0000
  20.000   3.0804   0.00000  -0.00312  -0.1735   0.0000   0.0000
  22.500   3.3981   0.00000  -0.00313  -0.1873   0.0000   0.0000
  25.000   3.7094   0.00000  -0.00315  -0.2006   0.0000   0.0000
