  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4999                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9257   0.00000  -0.00497   0.1017   0.0000   0.0000
  -7.500  -0.4073   0.00000  -0.00499   0.0138   0.0000   0.0000
  -5.000   0.1120   0.00000  -0.00501  -0.0761   0.0000   0.0000
  -2.500   0.6310   0.00000  -0.00502  -0.1673   0.0000   0.0000
   0.000   1.1488   0.00000  -0.00502  -0.2591   0.0000   0.0000
   2.500   1.6645   0.00000  -0.00502  -0.3507   0.0000   0.0000
   5.000   2.1769   0.00000  -0.00500  -0.4416   0.0000   0.0000
   7.500   2.6853   0.00000  -0.00497  -0.5310   0.0000   0.0000
  10.000   3.1885   0.00000  -0.00494  -0.6182   0.0000   0.0000
  12.500   3.6857   0.00000  -0.00490  -0.7025   0.0000   0.0000
  15.000   4.1758   0.00000  -0.00484  -0.7834   0.0000   0.0000
  17.500   4.6580   0.00000  -0.00478  -0.8602   0.0000   0.0000
  20.000   5.1313   0.00000  -0.00471  -0.9323   0.0000   0.0000
  22.500   5.5949   0.00000  -0.00462  -0.9992   0.0000   0.0000
  25.000   6.0478   0.00000  -0.00453  -1.0603   0.0000   0.0000
