  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9094                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8556   0.00000  -0.00414   0.2246   0.0000   0.0000
  -7.500  -0.3498   0.00000  -0.00415   0.1529   0.0000   0.0000
  -5.000   0.1567   0.00000  -0.00415   0.0761   0.0000   0.0000
  -2.500   0.6630   0.00000  -0.00414  -0.0052   0.0000   0.0000
   0.000   1.1679   0.00000  -0.00413  -0.0902   0.0000   0.0000
   2.500   1.6707   0.00000  -0.00411  -0.1785   0.0000   0.0000
   5.000   2.1702   0.00000  -0.00409  -0.2693   0.0000   0.0000
   7.500   2.6657   0.00000  -0.00406  -0.3619   0.0000   0.0000
  10.000   3.1560   0.00000  -0.00402  -0.4556   0.0000   0.0000
  12.500   3.6404   0.00000  -0.00398  -0.5497   0.0000   0.0000
  15.000   4.1178   0.00000  -0.00393  -0.6435   0.0000   0.0000
  17.500   4.5874   0.00000  -0.00387  -0.7363   0.0000   0.0000
  20.000   5.0482   0.00000  -0.00381  -0.8274   0.0000   0.0000
  22.500   5.4995   0.00000  -0.00374  -0.9161   0.0000   0.0000
  25.000   5.9403   0.00000  -0.00366  -1.0016   0.0000   0.0000
