  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8501                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2078   0.00000   0.07183  -0.2678   0.0000   0.0000
  -7.500   0.1126   0.00000   0.03591  -0.2577   0.0000   0.0000
  -5.000   0.4226   0.00000   0.01280  -0.2511   0.0000   0.0000
  -2.500   0.7198   0.00000   0.00108  -0.2482   0.0000   0.0000
   0.000   1.0025   0.00000  -0.00086  -0.2489   0.0000   0.0000
   2.500   1.2687   0.00000   0.00516  -0.2531   0.0000   0.0000
   5.000   1.5173   0.00000   0.01717  -0.2610   0.0000   0.0000
   7.500   1.7469   0.00000   0.03310  -0.2724   0.0000   0.0000
  10.000   1.9569   0.00000   0.05081  -0.2872   0.0000   0.0000
  12.500   2.1466   0.00000   0.06809  -0.3053   0.0000   0.0000
  15.000   2.3160   0.00000   0.08278  -0.3266   0.0000   0.0000
  17.500   2.4652   0.00000   0.09274  -0.3510   0.0000   0.0000
  20.000   2.5945   0.00000   0.09591  -0.3781   0.0000   0.0000
  22.500   2.7048   0.00000   0.09040  -0.4079   0.0000   0.0000
  25.000   2.7971   0.00000   0.07442  -0.4401   0.0000   0.0000
