  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5694                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.1221   0.00000  -0.00403   0.1280   0.0000   0.0000
  -7.500  -0.6171   0.00000  -0.00406   0.0497   0.0000   0.0000
  -5.000  -0.1110   0.00000  -0.00408  -0.0310   0.0000   0.0000
  -2.500   0.3953   0.00000  -0.00410  -0.1137   0.0000   0.0000
   0.000   0.9009   0.00000  -0.00411  -0.1976   0.0000   0.0000
   2.500   1.4048   0.00000  -0.00412  -0.2822   0.0000   0.0000
   5.000   1.9060   0.00000  -0.00412  -0.3668   0.0000   0.0000
   7.500   2.4035   0.00000  -0.00411  -0.4507   0.0000   0.0000
  10.000   2.8965   0.00000  -0.00409  -0.5332   0.0000   0.0000
  12.500   3.3840   0.00000  -0.00407  -0.6139   0.0000   0.0000
  15.000   3.8651   0.00000  -0.00404  -0.6921   0.0000   0.0000
  17.500   4.3388   0.00000  -0.00400  -0.7671   0.0000   0.0000
  20.000   4.8042   0.00000  -0.00396  -0.8383   0.0000   0.0000
  22.500   5.2605   0.00000  -0.00390  -0.9054   0.0000   0.0000
  25.000   5.7068   0.00000  -0.00384  -0.9677   0.0000   0.0000
