  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6370                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8828   0.00000  -0.00437   0.0474   0.0000   0.0000
  -7.500  -0.4387   0.00000  -0.00437   0.0024   0.0000   0.0000
  -5.000   0.0062   0.00000  -0.00437  -0.0449   0.0000   0.0000
  -2.500   0.4511   0.00000  -0.00436  -0.0943   0.0000   0.0000
   0.000   0.8951   0.00000  -0.00436  -0.1453   0.0000   0.0000
   2.500   1.3374   0.00000  -0.00434  -0.1975   0.0000   0.0000
   5.000   1.7772   0.00000  -0.00432  -0.2506   0.0000   0.0000
   7.500   2.2136   0.00000  -0.00430  -0.3042   0.0000   0.0000
  10.000   2.6458   0.00000  -0.00427  -0.3578   0.0000   0.0000
  12.500   3.0729   0.00000  -0.00423  -0.4111   0.0000   0.0000
  15.000   3.4943   0.00000  -0.00419  -0.4636   0.0000   0.0000
  17.500   3.9089   0.00000  -0.00415  -0.5149   0.0000   0.0000
  20.000   4.3161   0.00000  -0.00409  -0.5647   0.0000   0.0000
  22.500   4.7151   0.00000  -0.00403  -0.6125   0.0000   0.0000
  25.000   5.1052   0.00000  -0.00397  -0.6580   0.0000   0.0000
