  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3359                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2227   0.00000  -0.00423   0.0710   0.0000   0.0000
  -7.500  -0.8084   0.00000  -0.00424   0.0368   0.0000   0.0000
  -5.000  -0.3925   0.00000  -0.00424   0.0011   0.0000   0.0000
  -2.500   0.0241   0.00000  -0.00424  -0.0356   0.0000   0.0000
   0.000   0.4407   0.00000  -0.00424  -0.0732   0.0000   0.0000
   2.500   0.8564   0.00000  -0.00424  -0.1114   0.0000   0.0000
   5.000   1.2705   0.00000  -0.00423  -0.1498   0.0000   0.0000
   7.500   1.6822   0.00000  -0.00421  -0.1882   0.0000   0.0000
  10.000   2.0907   0.00000  -0.00419  -0.2262   0.0000   0.0000
  12.500   2.4952   0.00000  -0.00417  -0.2637   0.0000   0.0000
  15.000   2.8950   0.00000  -0.00415  -0.3002   0.0000   0.0000
  17.500   3.2892   0.00000  -0.00411  -0.3356   0.0000   0.0000
  20.000   3.6772   0.00000  -0.00408  -0.3695   0.0000   0.0000
  22.500   4.0582   0.00000  -0.00404  -0.4017   0.0000   0.0000
  25.000   4.4315   0.00000  -0.00399  -0.4320   0.0000   0.0000
