  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1241                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.3490   0.00000  -0.00369   0.0609   0.0000   0.0000
  -7.500  -0.9807   0.00000  -0.00369   0.0416   0.0000   0.0000
  -5.000  -0.6105   0.00000  -0.00369   0.0218   0.0000   0.0000
  -2.500  -0.2392   0.00000  -0.00368   0.0014   0.0000   0.0000
   0.000   0.1326   0.00000  -0.00368  -0.0193   0.0000   0.0000
   2.500   0.5041   0.00000  -0.00368  -0.0402   0.0000   0.0000
   5.000   0.8747   0.00000  -0.00368  -0.0611   0.0000   0.0000
   7.500   1.2436   0.00000  -0.00368  -0.0818   0.0000   0.0000
  10.000   1.6102   0.00000  -0.00368  -0.1023   0.0000   0.0000
  12.500   1.9737   0.00000  -0.00368  -0.1223   0.0000   0.0000
  15.000   2.3334   0.00000  -0.00368  -0.1418   0.0000   0.0000
  17.500   2.6887   0.00000  -0.00367  -0.1604   0.0000   0.0000
  20.000   3.0389   0.00000  -0.00367  -0.1782   0.0000   0.0000
  22.500   3.3833   0.00000  -0.00366  -0.1950   0.0000   0.0000
  25.000   3.7213   0.00000  -0.00364  -0.2106   0.0000   0.0000
