  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4393                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.4034   0.00000  -0.00405   0.2194   0.0000   0.0000
  -7.500  -0.9024   0.00000  -0.00406   0.1446   0.0000   0.0000
  -5.000  -0.3996   0.00000  -0.00407   0.0669   0.0000   0.0000
  -2.500   0.1040   0.00000  -0.00407  -0.0130   0.0000   0.0000
   0.000   0.6074   0.00000  -0.00406  -0.0947   0.0000   0.0000
   2.500   1.1096   0.00000  -0.00405  -0.1774   0.0000   0.0000
   5.000   1.6097   0.00000  -0.00403  -0.2605   0.0000   0.0000
   7.500   2.1067   0.00000  -0.00400  -0.3435   0.0000   0.0000
  10.000   2.5997   0.00000  -0.00397  -0.4256   0.0000   0.0000
  12.500   3.0878   0.00000  -0.00394  -0.5063   0.0000   0.0000
  15.000   3.5700   0.00000  -0.00390  -0.5848   0.0000   0.0000
  17.500   4.0454   0.00000  -0.00385  -0.6608   0.0000   0.0000
  20.000   4.5131   0.00000  -0.00380  -0.7334   0.0000   0.0000
  22.500   4.9722   0.00000  -0.00374  -0.8023   0.0000   0.0000
  25.000   5.4218   0.00000  -0.00367  -0.8669   0.0000   0.0000
