  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7005                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4578   0.00000  -0.00119  -0.0569   0.0000   0.0000
  -7.500  -0.1715   0.00000  -0.00085  -0.0551   0.0000   0.0000
  -5.000   0.1151   0.00000  -0.00069  -0.0546   0.0000   0.0000
  -2.500   0.4013   0.00000  -0.00071  -0.0555   0.0000   0.0000
   0.000   0.6868   0.00000  -0.00091  -0.0577   0.0000   0.0000
   2.500   0.9710   0.00000  -0.00129  -0.0613   0.0000   0.0000
   5.000   1.2534   0.00000  -0.00186  -0.0661   0.0000   0.0000
   7.500   1.5335   0.00000  -0.00260  -0.0722   0.0000   0.0000
  10.000   1.8107   0.00000  -0.00351  -0.0795   0.0000   0.0000
  12.500   2.0845   0.00000  -0.00457  -0.0880   0.0000   0.0000
  15.000   2.3545   0.00000  -0.00577  -0.0976   0.0000   0.0000
  17.500   2.6202   0.00000  -0.00708  -0.1081   0.0000   0.0000
  20.000   2.8810   0.00000  -0.00849  -0.1197   0.0000   0.0000
  22.500   3.1365   0.00000  -0.00997  -0.1321   0.0000   0.0000
  25.000   3.3862   0.00000  -0.01150  -0.1452   0.0000   0.0000
