  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5915                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.000   0.0193   0.02384   0.01876  -0.1639   0.9566   0.2097
  -2.000   0.3450   0.02267   0.01814  -0.1863   0.9398   0.3646
  -1.000   0.4862   0.02112   0.01687  -0.1924   0.9202   0.4368
   1.000   0.8421   0.01575   0.01167  -0.2191   0.8212   0.5780
   2.000   0.9785   0.01528   0.01062  -0.2237   0.6895   0.6326
   3.000   1.0789   0.01636   0.01127  -0.2207   0.5797   0.6764
   4.000   1.1749   0.01748   0.01206  -0.2169   0.4798   0.7138
   5.000   1.2668   0.01876   0.01299  -0.2124   0.3835   0.7441
   6.000   1.3498   0.02027   0.01413  -0.2062   0.2922   0.7678
   7.000   1.4246   0.02208   0.01561  -0.1985   0.2088   0.7865
   8.000   1.4939   0.02428   0.01752  -0.1900   0.1440   0.8029
   9.000   1.5407   0.02659   0.01973  -0.1770   0.1040   0.8125
  10.000   1.5941   0.02948   0.02257  -0.1663   0.0778   0.8243
  11.000   1.6365   0.03262   0.02581  -0.1541   0.0626   0.8348
  12.000   1.6709   0.03681   0.03014  -0.1419   0.0523   0.8443
  13.000   1.6989   0.04226   0.03581  -0.1308   0.0452   0.8549
  14.000   1.7187   0.04855   0.04238  -0.1206   0.0404   0.8623
  15.000   1.7351   0.05726   0.05143  -0.1138   0.0364   0.8716
  16.000   1.7220   0.06890   0.06343  -0.1074   0.0336   0.8774
  17.000   1.7166   0.08190   0.07685  -0.1059   0.0312   0.8844
  18.000   1.6854   0.09893   0.09426  -0.1076   0.0293   0.8887
