  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6399                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.1630   0.00000  -0.00405   0.2093   0.0000   0.0000
  -7.500  -0.6451   0.00000  -0.00405   0.1266   0.0000   0.0000
  -5.000  -0.1259   0.00000  -0.00406   0.0403   0.0000   0.0000
  -2.500   0.3935   0.00000  -0.00405  -0.0492   0.0000   0.0000
   0.000   0.9121   0.00000  -0.00404  -0.1410   0.0000   0.0000
   2.500   1.4290   0.00000  -0.00402  -0.2345   0.0000   0.0000
   5.000   1.9432   0.00000  -0.00400  -0.3289   0.0000   0.0000
   7.500   2.4537   0.00000  -0.00397  -0.4236   0.0000   0.0000
  10.000   2.9595   0.00000  -0.00394  -0.5178   0.0000   0.0000
  12.500   3.4597   0.00000  -0.00389  -0.6109   0.0000   0.0000
  15.000   3.9533   0.00000  -0.00384  -0.7020   0.0000   0.0000
  17.500   4.4394   0.00000  -0.00379  -0.7906   0.0000   0.0000
  20.000   4.9170   0.00000  -0.00373  -0.8758   0.0000   0.0000
  22.500   5.3853   0.00000  -0.00366  -0.9572   0.0000   0.0000
  25.000   5.8433   0.00000  -0.00359  -1.0341   0.0000   0.0000
