  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8870                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.1164   0.00000  -0.00491  -0.2362   0.0000   0.0000
  -7.500   0.5622   0.00000  -0.00493  -0.2877   0.0000   0.0000
  -5.000   1.0069   0.00000  -0.00495  -0.3403   0.0000   0.0000
  -2.500   1.4497   0.00000  -0.00496  -0.3935   0.0000   0.0000
   0.000   1.8897   0.00000  -0.00497  -0.4470   0.0000   0.0000
   2.500   2.3262   0.00000  -0.00497  -0.5004   0.0000   0.0000
   5.000   2.7582   0.00000  -0.00497  -0.5532   0.0000   0.0000
   7.500   3.1850   0.00000  -0.00495  -0.6051   0.0000   0.0000
  10.000   3.6057   0.00000  -0.00493  -0.6557   0.0000   0.0000
  12.500   4.0196   0.00000  -0.00490  -0.7045   0.0000   0.0000
  15.000   4.4258   0.00000  -0.00486  -0.7513   0.0000   0.0000
  17.500   4.8236   0.00000  -0.00482  -0.7956   0.0000   0.0000
  20.000   5.2122   0.00000  -0.00476  -0.8371   0.0000   0.0000
  22.500   5.5909   0.00000  -0.00468  -0.8755   0.0000   0.0000
  25.000   5.9589   0.00000  -0.00460  -0.9105   0.0000   0.0000
