  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6725                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.1785   0.00000  -0.00238  -0.2432   0.0000   0.0000
  -7.500   0.1561   0.00000  -0.00240  -0.2549   0.0000   0.0000
  -5.000   0.4903   0.00000  -0.00243  -0.2666   0.0000   0.0000
  -2.500   0.8237   0.00000  -0.00246  -0.2782   0.0000   0.0000
   0.000   1.1555   0.00000  -0.00250  -0.2897   0.0000   0.0000
   2.500   1.4851   0.00000  -0.00254  -0.3009   0.0000   0.0000
   5.000   1.8119   0.00000  -0.00259  -0.3118   0.0000   0.0000
   7.500   2.1353   0.00000  -0.00263  -0.3224   0.0000   0.0000
  10.000   2.4546   0.00000  -0.00268  -0.3324   0.0000   0.0000
  12.500   2.7692   0.00000  -0.00273  -0.3419   0.0000   0.0000
  15.000   3.0786   0.00000  -0.00278  -0.3508   0.0000   0.0000
  17.500   3.3821   0.00000  -0.00282  -0.3590   0.0000   0.0000
  20.000   3.6792   0.00000  -0.00286  -0.3664   0.0000   0.0000
  22.500   3.9693   0.00000  -0.00289  -0.3729   0.0000   0.0000
  25.000   4.2518   0.00000  -0.00292  -0.3787   0.0000   0.0000
