  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5627                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5022   0.00000  -0.00264  -0.1564   0.0000   0.0000
  -7.500  -0.1638   0.00000  -0.00265  -0.1678   0.0000   0.0000
  -5.000   0.1749   0.00000  -0.00265  -0.1794   0.0000   0.0000
  -2.500   0.5133   0.00000  -0.00267  -0.1913   0.0000   0.0000
   0.000   0.8508   0.00000  -0.00269  -0.2033   0.0000   0.0000
   2.500   1.1866   0.00000  -0.00272  -0.2153   0.0000   0.0000
   5.000   1.5201   0.00000  -0.00275  -0.2272   0.0000   0.0000
   7.500   1.8508   0.00000  -0.00278  -0.2390   0.0000   0.0000
  10.000   2.1780   0.00000  -0.00281  -0.2506   0.0000   0.0000
  12.500   2.5010   0.00000  -0.00285  -0.2618   0.0000   0.0000
  15.000   2.8193   0.00000  -0.00289  -0.2726   0.0000   0.0000
  17.500   3.1322   0.00000  -0.00292  -0.2829   0.0000   0.0000
  20.000   3.4392   0.00000  -0.00295  -0.2926   0.0000   0.0000
  22.500   3.7396   0.00000  -0.00298  -0.3016   0.0000   0.0000
  25.000   4.0329   0.00000  -0.00301  -0.3099   0.0000   0.0000
