  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6767                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5207   0.00000  -0.00466  -0.0977   0.0000   0.0000
  -7.500  -0.0833   0.00000  -0.00467  -0.1432   0.0000   0.0000
  -5.000   0.3542   0.00000  -0.00468  -0.1899   0.0000   0.0000
  -2.500   0.7910   0.00000  -0.00469  -0.2376   0.0000   0.0000
   0.000   1.2264   0.00000  -0.00469  -0.2857   0.0000   0.0000
   2.500   1.6594   0.00000  -0.00469  -0.3341   0.0000   0.0000
   5.000   2.0892   0.00000  -0.00468  -0.3822   0.0000   0.0000
   7.500   2.5151   0.00000  -0.00467  -0.4298   0.0000   0.0000
  10.000   2.9362   0.00000  -0.00465  -0.4765   0.0000   0.0000
  12.500   3.3517   0.00000  -0.00462  -0.5219   0.0000   0.0000
  15.000   3.7608   0.00000  -0.00458  -0.5656   0.0000   0.0000
  17.500   4.1628   0.00000  -0.00454  -0.6074   0.0000   0.0000
  20.000   4.5568   0.00000  -0.00449  -0.6470   0.0000   0.0000
  22.500   4.9422   0.00000  -0.00443  -0.6839   0.0000   0.0000
  25.000   5.3182   0.00000  -0.00436  -0.7180   0.0000   0.0000
