  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6109                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5733   0.00000  -0.00351  -0.0848   0.0000   0.0000
  -7.500  -0.2748   0.00000  -0.00303  -0.0838   0.0000   0.0000
  -5.000   0.0240   0.00000  -0.00254  -0.0837   0.0000   0.0000
  -2.500   0.3225   0.00000  -0.00208  -0.0845   0.0000   0.0000
   0.000   0.6202   0.00000  -0.00168  -0.0862   0.0000   0.0000
   2.500   0.9164   0.00000  -0.00137  -0.0887   0.0000   0.0000
   5.000   1.2108   0.00000  -0.00117  -0.0921   0.0000   0.0000
   7.500   1.5026   0.00000  -0.00112  -0.0962   0.0000   0.0000
  10.000   1.7914   0.00000  -0.00123  -0.1012   0.0000   0.0000
  12.500   2.0767   0.00000  -0.00153  -0.1069   0.0000   0.0000
  15.000   2.3579   0.00000  -0.00202  -0.1133   0.0000   0.0000
  17.500   2.6345   0.00000  -0.00273  -0.1203   0.0000   0.0000
  20.000   2.9060   0.00000  -0.00366  -0.1279   0.0000   0.0000
  22.500   3.1720   0.00000  -0.00482  -0.1361   0.0000   0.0000
  25.000   3.4320   0.00000  -0.00620  -0.1448   0.0000   0.0000
